"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim","tempo_sim","count_pop","tempo_pop"
"Subodai",1372.08735182,60,22,6.01986589168,6.14727308972,0.532443562489,12,12,46,47,0.363636363636364,0.454545454545455,0.121212121212121,0.212121212121212
"Subwaycoffee",4126.47097816,189,83,5.38982951914,5.45812545704,0.732651433473,39,39,122,142,0.181945011953916,0.24148778001987,0.203669789500652,0.091410628595092
"SubZeroPL",3514.44208182,184,67,4.55106737853,4.49330816377,1.05593515736,14,15,83,100,0.318681318681319,0.0769230769230769,-0.032967032967033,0.032967032967033
"SuckCocker69",558.985274172,37,10,5.45596663955,5.54926112019,0.730114134634,14,15,26,37,0.164835164835165,-0.0337163794058988,-0.0989010989010989,0.056193965676498
"SuckerForMayhem",1017.34987595,51,19,5.63073328489,5.80342433747,0.701773873788,10,10,39,42,0.288888888888889,0.0666666666666667,-0.0222222222222222,0.0222222222222222
"SucodeCogumelo",1088.36048497,51,18,5.61906646496,5.92099308174,0.898324511638,27,27,58,61,0.192535890041641,0.114450267249912,0.186788550040398,0.120172780612408
"SUGAR_BERRY",1008.13272369,57,17,5.60577273386,5.83057679555,0.808845128767,11,12,83,99,0.2,0.127272727272727,0.0181818181818182,0.0909090909090909
"Suhl",673.107792505,35,11,5.10836052536,5.18036676433,0.886041026886,24,25,131,137,0.0548468983237484,0.0330280233220464,0.195652173913043,0.0945460796455682
"SuicideEmoPig",1270.59350155,57,20,5.21023582338,5.17587279427,0.646187651033,46,46,118,128,0.178743961352657,0.0658597572239204,0.165217391304348,0.0929784807867111
"SuitcaseLife",887.611223112,35,16,4.90240166039,4.93917990534,0.952290644644,57,58,111,134,0.163996302812304,0.134568758695755,0.0338983651965968,-0.0443913006445152
"Sumami",1051.36746308,44,21,5.69053044631,5.9672787727,0.794921893624,62,62,101,109,0.199099821645982,0.132306972575368,-0.104789659905432,-0.163039177231058
"Sumguy_hhh",1223.18526766,43,23,6.01368976072,6.14015833909,0.457973382231,15,15,94,100,0.352380952380952,0.210528725646512,-0.276190476190476,-0.497613351528119
"SummerBoi",1167.22908022,47,25,5.98514757864,6.05392226203,0.397455311284,10,10,44,46,0.422222222222222,0.555555555555556,0.422222222222222,0.288888888888889
"SumOfAllTheRest",1664.81690493,74,32,5.51194005799,5.61379805857,0.654925246192,31,32,141,150,-0.0969829838526876,-0.162341084980526,0.122845112880071,0.0671009817919508
"Sumoquan",1271.03823714,60,22,5.37832375743,5.41364002373,0.621716006906,46,46,53,65,-0.0570048309178744,-0.151984795991597,-0.118840579710145,-0.0261375126864529
"SunglassesBoy",552.981282485,36,12,5.94964089321,5.98350986908,0.402849005305,18,18,66,72,0.372549019607843,0.249181667198801,-0.0980392156862745,-0.0393444737682317
"Sungrief",2562.95175418,97,41,4.93802288241,5.00840000956,0.68143542825,19,19,84,95,-0.00584795321637427,0.0411771830024085,0.298245614035088,0.323535009304638
"SunlessDawn",1878.4228272,63,26,5.05263771048,5.09679157542,0.930405238046,32,34,117,125,0.0827447444481491,0.0969698948474519,-0.276488536326742,-0.294950096827666
"SunnyBoy1991",705.895984053,42,11,5.69948434096,5.78377641523,0.657600607604,15,15,66,70,0.180952380952381,0,0.0666666666666667,0
"SunSearcher",3516.22062301,163,66,5.47909988522,5.62260177089,0.780113369119,66,67,223,232,0.148355529677305,0.228105546641486,0.0942384182226907,0.149416158888365
"Sup3rnova",2062.71345854,76,31,5.2156358917,5.4199673075,0.872424615341,57,57,58,78,0.144782207046702,0.170711108481069,0.0620495173057293,0.106458218942069
"Superautopilot",1285.16280303,61,23,5.81833546427,5.95138512341,0.507030384691,36,36,51,55,-0.178060638382714,-0.104255865953217,0.00953896277050255,-0.0208511731906434
"SuperEgoYDG",1001.82909294,32,18,5.49057227492,5.5711887062,0.625935757045,13,13,77,83,0.153846153846154,0.0512820512820513,-0.230769230769231,-0.128205128205128
"Supergoomba",736.535654411,19,12,5.00576807943,5.12684544065,0.798365902988,24,26,103,115,0.156650790587357,0.161172161172161,0.159420289855072,0.127506457454826
"SuperJazzman",1511.39461091,70,30,5.55479886129,5.67676126286,0.70169530858,18,18,48,52,0.333333333333333,0.0457516339869281,0.26797385620915,0.0849673202614379
"SUPER-jcd",3373.52910544,165,58,4.95010948527,5.0526048568,0.992138582456,48,48,346,374,0.138420640116345,-0.0231525001864889,0.0408163425984095,0.245772694287344
"Superjorn",3659.62985381,175,83,5.45915180719,5.59563857253,0.72330862903,55,55,109,123,0.0586253502375194,-0.0364743326208039,0.250000056759996,0.120230207527835
"Supersnopp",2145.45185261,78,32,5.52502500007,5.61810669635,0.7101583827,10,10,77,81,0.2,0.244444444444444,-0.0222222222222222,-0.155555555555556
"Supertaj",2399.12582431,111,39,5.44308583769,5.56337330908,0.703096217873,29,29,89,98,0.135635121605645,0.172413793103448,0.165228239046877,0.251231527093596
"Supertehteh",480.993009684,28,9,5.66731683206,5.84793400958,0.73144974962,27,27,35,51,-0.0798859586020371,0.0542857142857143,0.111111111111111,0.0399429793010185
"SurenaSO2",1050.90761541,46,20,5.7438356032,5.87553663465,0.632723825434,12,12,131,140,-0.0606060606060606,0.158910431540932,0.0606060606060606,0.286038776773678
"Sushichoc",2352.91533046,100,37,5.2931967494,5.36395213799,0.721839965288,53,53,100,109,-0.166485189558853,-0.0139046270453552,0.0167212199120245,0.166123702068191
"SuspBL",2151.88687969,96,32,5.20719410306,5.45045850481,0.911001226988,12,12,45,52,0.0909090909090909,0.212121212121212,0.151515151515152,0.0909090909090909
"Suucharek",144.356950768,16,3,4.86427278267,4.57598409113,0.908725294083,11,11,58,74,-0.0181818181818182,0.110096376512636,0.0909090909090909,-0.0733975843417574
"Suusa",1650.47527557,73,33,5.83872413228,5.95391183723,0.510669759177,19,19,96,101,-0.0175438596491228,0.134502923976608,-0.12280701754386,0.0292397660818713
"Suy87",1911.89939393,78,28,5.06011631672,5.07301411266,0.847872967206,48,50,43,62,0.151932849265859,0.126788948738928,0.279876301279215,0.196433582553269
"SuzieInChains",301.056907437,16,6,6.07941503714,6.19490572427,0.459009089099,29,29,44,50,0.145499494086056,0.140914817171829,0.266009852216749,0.26172919289618
"Svanepik",800.220318642,51,15,5.73919348741,6.00331801036,0.747327819048,18,18,41,46,0.262296491788211,0.209837193430569,0.0326797385620915,0.26797385620915
"Svartorn",4135.7532295,144,70,4.91393386294,4.96408512287,0.732844317325,13,14,120,131,-0.0512820512820513,0.0256410256410256,0.0256410256410256,-0.153846153846154
"Sven20_",1229.08378342,51,23,6.02295413965,6.13555369695,0.449427350664,70,70,226,235,-0.0275874268744013,-0.0428343871783058,-0.0175556352837099,-0.0562726262930684
"Sven_Olgson",3438.6875353,138,58,5.41442648666,5.48053295468,0.71718738845,72,75,212,235,0.066131873697821,0.0459095572511435,-0.0496967334888951,-0.0977049551755106
"SvjetskaLada",1464.40371725,87,24,5.0191530601,5.47836291995,1.20025889977,29,29,114,134,0.142335519590799,0.135400327519161,0.127352833318083,-0.0213789990819727
"SWAY5",1190.28179657,60,22,4.90311168516,4.92015986395,0.773420119163,29,30,111,128,-0.00987654320987654,-0.138271604938272,-0.0369913968015396,-0.0715167004829766
"SwedoFinn",834.156274644,24,14,4.61444621281,4.75826071935,0.803592479517,30,30,77,84,0.140552995391705,0.0115473749057019,-0.0782509148717564,-0.0507500154661744
"Sweepstakes78",1869.10515789,94,32,5.45042481057,5.55440004187,0.633840828157,55,55,152,159,0.131846595216579,-0.0366483685556992,0.2014207902275,0.22999283591309
"SweetStace",1178.80974214,50,21,5.48755216403,5.69479642187,0.822943101302,18,18,155,181,0.173937365008029,-0.0748299319727891,0.0393444737682317,0.0466760028009337
"Swifty_owl",760.851721855,29,14,5.07520944669,5.11129272113,0.848280350529,12,13,35,51,0.393939393939394,0.272727272727273,-0.333333333333333,-0.393939393939394
"Swing",1713.0990054,69,36,5.80010431539,5.85267039991,0.413812252372,12,12,110,115,0,0.137408583724303,0.0606060606060606,0.167943824551926
"Swuabino",2584.12019336,91,43,5.73375124317,5.82470709422,0.552371856341,18,18,118,127,0.144263070483516,0.0797381798293696,0.189542483660131,0.152331243184481
"SylviaKWP",1989.98095876,103,38,5.6483707053,5.78900361968,0.691930651513,33,33,134,155,0.0227272727272727,-0.0380230885456344,0.0378787878787879,-0.0456277062547613
"SylvieSchnorrer",1323.55333844,67,25,5.51373380303,5.61444395825,0.627242081243,132,133,103,120,-0.0618843937752446,-0.0380688570681387,0.0384615890475829,0.125537221141475
"SymbioteVenom",1173.17004433,31,15,5.74808254639,5.93821340955,0.673195448461,45,45,95,115,-0.0020451191380318,0.0327557973685082,0.0643887086414044,0.105379460476522
"Synnn",1294.98300707,35,17,5.60370695204,5.57364003431,0.43442033744,22,22,117,117,0.012987012987013,0.0649350649350649,0.212121212121212,0.142857142857143
"Synomain",1227.85284199,49,20,5.62639698272,5.64307052666,0.59717115024,17,17,77,81,-0.0882352941176471,0.0441176470588235,-0.0294117647058824,0.0735294117647059
"Synthe_Nox",643.573856022,19,10,5.49879717095,5.54130710066,0.72866563793,12,12,77,82,-0.363636363636364,-0.242424242424242,0.333333333333333,0.393939393939394
"Synthetic_Ash",3583.41494523,127,66,5.23754592476,5.30783464875,0.809395596545,96,97,206,220,0.101652670177564,-0.0201095061825036,0.217587160518959,0.177437298803088
"Synth_Junkie",2254.36319082,112,45,4.92291099047,4.98947206579,0.803466368636,13,13,83,90,-0.128205128205128,-0.0387104830569382,0.102564102564103,0.193552415284691
"Syntoxa",370.521672093,21,7,4.65351290097,4.61066058065,0.842776827698,23,24,68,94,-0.135191271322883,-0.0597614304667197,0.0197628458498024,0.150495344565223
"SyotaNaito",3076.02304696,130,58,5.01158651628,4.99925406679,0.88409071834,11,11,73,91,0.127272727272727,-0.0185216946644159,0.309090909090909,0.240782030637407
"SyrFox",3335.36398331,174,67,4.82764593356,4.83237155755,0.756205669017,29,30,227,255,0.0886699507389163,-0.0916994056859538,-0.118226600985222,-0.3048385648479
"Sytten",1468.04979007,45,23,5.08928769072,5.09879309658,0.618495416119,13,14,116,123,-0.153846153846154,-0.128205128205128,-0.0769230769230769,0
"Szotka",1883.89645687,66,26,5.64458707612,5.6127245344,0.576785822881,13,13,71,77,-0.205128205128205,-0.179487179487179,-0.128205128205128,-0.0512820512820513
"Szulii",588.160549813,30,12,6.05643409263,6.11355609754,0.364592803892,18,19,61,68,-0.124183006535948,-0.217109961744959,0.111111111111111,-0.111844525747403
"T1msl",1644.0627923,48,22,5.66199421194,5.85121343704,0.691400001669,24,24,78,89,-0.175187148742135,-0.0556748228420677,-0.364973226546115,-0.285797423922614
"T1tchP",2977.09374623,112,61,5.8393102545,5.90074712188,0.494273233511,52,53,164,187,0.00613815760446604,-0.03198976491258,0.0368150557731524,0.017587735072529
"T3H0",2001.46551427,66,29,5.10895856043,5.09949442608,0.724206001148,23,23,152,163,-0.122529644268775,-0.182905837672135,-0.00395256916996047,-0.0636194217990035
"T50L",3384.5353695,145,57,5.40800177926,5.48671235996,0.740260816984,67,67,200,211,-0.0996151872104572,-0.034712794881408,-0.0642970753812951,-0.0557231707306813
"Tacgnol2",4545.25181747,192,83,5.63600469761,5.80652736597,0.723320210838,34,34,180,204,-0.044723005386878,-0.046553734083246,0.00536676064642536,-0.042972677615304
"TacksTacks",780.554982832,42,13,5.49821216158,5.64414896326,0.809488408811,12,12,67,81,0.242424242424242,0.198479065379549,0.0909090909090909,0.0458028612414345
"Taco_Chopper",1970.2453224,94,38,5.64555871698,5.72457365338,0.659585508212,30,30,179,189,0.0874569048566689,0.0460299499245626,-0.0644419298943876,0.0230149749622813
"Take7Me",814.670358973,43,13,5.47476943209,5.48691195719,0.712642480036,59,59,42,55,0.141561914688562,0.129543346527912,-0.131655961684274,0.0246262950446062
"Talal86",482.444475735,20,10,6.11213535822,6.17497723706,0.342008850727,37,37,144,156,0.339625059638795,0.270597823433064,0.0435762707511276,0.00752447364780602
"TalissonF",1350.74027498,67,28,5.94643599967,6.02228940362,0.412790725093,24,24,123,136,0.465023805399359,0.52502644531904,0.173913043478261,0.308530453672267
"Talkian",1833.74063066,73,34,5.65909693915,5.72754043165,0.644236156452,44,44,89,99,-0.0825397287532554,-0.165876659002406,0.28359804238298,0.266472826397413
"TallGuyCM",4032.94341855,162,79,5.46056757186,5.50784771649,0.573896660093,91,91,258,271,0.0547744718384313,0.0862644828867559,0.283164457093319,0.261244144196823
"TanjaZZ",2081.41907565,113,43,5.25179829313,5.32211025484,0.774106889278,44,44,56,65,0.0753315755871892,0.0627328106780666,0.110169738782548,0.0382169050543166
"TanteGreta",2897.28779756,104,58,5.80675629098,5.97850956316,0.647680957798,20,22,115,126,-0.0947368421052632,0.0947368421052632,-0.189473684210526,-0.0842105263157895
"Tanthonisz",921.37601323,59,22,5.40328630394,5.45614724697,0.587021918977,22,22,53,53,-0.0913052108283774,-0.184637236468999,-0.360872976131206,-0.193429485824666
"Tapetenwechsel",3338.76246818,134,55,4.99323702804,5.02247373671,0.980790590511,24,24,63,69,-0.13768115942029,-0.00364304164156645,0.13768115942029,0.0983621243222942
"TapijTBeveR",2025.43789115,86,30,5.43500510226,5.43782029794,0.698255168713,78,78,131,139,0.108333357407415,0.134201617901455,-0.0866522547067954,-0.021028094779357
"TapirsRD",3543.13341431,168,62,4.8812037788,4.93771453079,0.997970663809,57,58,134,185,0.0592313009739455,0.0567825152049856,0.143396935432192,0.0541566974465025
"Tarcillahonorio",690.508903697,27,12,6.09036732206,6.21381488807,0.423641289267,25,25,58,64,0.0468227424749164,-0.0236096082324943,0.183639654905899,0.026937401188059
"Tarquinblake",998.227705354,55,19,5.66524991133,5.82917507392,0.692225205945,17,17,99,106,0.441176470588235,0.324641582152911,0.191176470588235,0.173645497430627
"Tasrother",1070.19548594,40,16,4.89590202268,4.97462681387,0.861332612915,31,31,128,143,0.224379850080653,0.0455535740353978,0.193756839916583,0.205632040975333
"TasteTheLight",1207.45281193,54,19,5.78981288059,5.92582139881,0.606653165357,27,27,90,97,0.382198110082661,0.417874376132127,0.0997150997150997,0.214286588926638
"Tato666",3036.59616295,95,49,5.07717944383,5.10494250304,0.735481682111,49,49,305,437,0.017050354143796,-0.0677825730132482,0.0629251700680272,0.199405048860327
"Tatulec",636.472227772,27,11,5.21867134639,5.3325313688,0.846940903754,19,19,76,79,0.0409356725146199,-0.106198848810718,0.0175438596491228,0.141598465080958
"TawkwardTurtle",2587.76632664,100,49,5.70231922568,5.82263749765,0.646019898811,10,10,54,59,-0.2,-0.155555555555556,0.0666666666666667,0.2
"TayD",1842.92259354,81,30,5.59963429605,5.7208412305,0.670878958756,15,15,29,46,-0.142857142857143,-0.153111800470191,-0.104761904761905,0.0765559002350953
"TaylorLynnne",893.154279561,36,16,5.16048467056,5.17181710499,0.666134323584,47,47,129,155,-0.0658016964707954,-0.0232342408795155,0.00370199021589342,0.146636504455475
"T-Bag-T",1406.491162,58,25,5.80862035536,5.88079816312,0.528421293235,20,20,96,100,-0.294736842105263,-0.216359592177612,-0.115789473684211,-0.0791559483576629
"TBHA",2471.34275882,93,45,5.6700262575,5.82083170954,0.677977494572,19,19,122,130,-0.0411771830024085,0.0769284640704274,0.0529420924316681,0.266290837166864
"TBWAMANCHESTER",1244.94013775,80,25,5.52765976779,5.59569322137,0.625463113325,39,39,113,119,0.0607287449392713,-0.112314349071194,0.0337381916329285,0.0852506504998218
"Teacher987",3624.63886883,146,69,5.59904983461,5.74132810543,0.667048805127,23,23,252,280,0.202382545850203,0.167673021083402,-0.107143700744225,-0.375268190043805
"Tearjerker_",4406.63139122,153,73,5.47052567426,5.54443455588,0.673245305343,70,72,101,117,0.0505489963198814,-0.00124533269484546,0.137116830323256,0.0730443903371943
"TearSong",4013.55078316,184,75,5.31417715924,5.51869210155,0.935406122375,19,19,108,120,0.12280701754386,-0.00584795321637427,-0.12280701754386,0.0526315789473684
"Teddy97",3904.06251994,137,74,5.63368371158,5.76303798093,0.657148519403,21,21,197,204,0.152380952380952,0.0623517334991367,0.0380952380952381,-0.0527591591146541
"Tedeward",1019.32008968,38,17,5.85584650278,5.93387718363,0.507533399391,38,38,127,133,-0.00142247510668563,-0.0128205258282525,-0.0753911806543385,-0.061253623401651
"Tedmetal",1605.16823738,61,25,5.57682489844,5.61604149998,0.608007097995,59,59,129,156,0.050277698727972,0.0538800546261734,-0.167202579490698,-0.254173301171296
"Tedzik",527.714230377,40,11,5.03402514316,5.13958316183,0.875576344467,32,32,78,118,0.207870943369741,0.110437761445173,-0.262096774193548,-0.0551631884434416
"Teen123",344.674258827,22,8,5.8909157839,6.03099215006,0.539931999275,16,16,46,59,0.0833333333333333,0.133333333333333,0.283333333333333,0.2
"Teenspit",2515.43251598,96,39,5.01006285281,5.12899814139,0.869606124373,36,36,165,183,0.145720356429929,-0.0338436854437172,0.138204968138849,0.00799381198706881
"TeeO_",270.339093408,32,7,4.5954771168,4.44816046754,0.963812660009,15,15,50,74,0.029424494316825,0.049040823861375,-0.104761904761905,-0.142857142857143
"TehBassPlayer",2107.2128767,103,40,5.52697124804,5.64357493939,0.651014356355,41,43,72,100,-0.0353874379471852,-0.0122701695638718,0.0158633342521865,0.0368105086916155
"TeHb_DH9I",729.530941761,47,13,5.9211734742,6.20253844603,0.642419778187,21,21,59,66,-0.0476190476190476,0.11031460542155,-0.123809523809524,-0.11031460542155
"TehChaosGhost",1348.25612899,57,22,5.86765856774,5.97382845888,0.475799841327,13,13,119,125,0,-0.153846153846154,0.0512820512820513,0.205128205128205
"TehDewid",542.238562947,22,11,5.86447596951,6.02575540683,0.521084945505,15,15,82,85,0.344501551057929,0.182692307692308,0.104761904761905,0
"TelesRafael_",583.773340692,39,11,4.79917666774,4.57169718837,0.841322636003,13,13,41,78,-0.41025641025641,-0.0512820512820513,0.102564102564103,-0.0512820512820513
"Teletub",3240.60888158,118,62,5.70309882361,5.86556002774,0.632865425711,16,16,272,278,0.443518526640533,0.352953638862728,0.0585779186129006,0.0504219484089611
"Temathael",975.850372948,42,16,4.68925160582,4.84668165645,0.752782285021,23,25,62,77,0.015904603995549,-0.108003456165897,-0.0119048556382472,0.079844295754001
"TemaXR",1093.70777112,31,18,4.7072045746,4.73229723921,0.812995770248,39,40,45,56,-0.0365358592692828,-0.0217244971869745,0.114864969745272,0.141018537189826
"Temeth",897.953309283,36,15,5.55487326011,5.77933958998,0.7612756778,44,44,76,78,0.301427858117745,0.245616846587597,0.245243128964059,0.0828917121357943
"Templar589",751.955309749,25,13,5.61375022245,5.72723896535,0.608718179156,12,12,64,65,-0.0458028612414345,-0.0909090909090909,-0.259549547034795,-0.303030303030303
"Tempt_",572.924676443,33,12,6.12461939192,6.23969154386,0.380919570393,20,20,49,52,0.110818327700728,0.216359592177612,0.0526315789473684,0.157894736842105
"TenacJabble",1300.01967908,62,21,5.6939798591,5.82263351913,0.694803344782,26,26,106,110,0.0276923076923077,0.0218085468420147,0.335384615384615,0.314666175863355
"Tenuousness",3058.71089222,116,55,5.75610048859,5.82279773148,0.488885873569,38,38,193,201,-0.0583214793741109,-0.0531636084302465,0.0839260312944523,0.0158053971008841
"TenZuy",1170.69934024,41,20,5.91634531288,6.02093112734,0.559970523963,53,54,35,51,0.363902560987404,0.404981580523461,0.425038191233288,0.453228483618314
"Teodor13",396.701683375,30,8,5.99220461106,6.17033272261,0.617228781046,29,29,68,76,0.0295566502463054,0.00987657331683698,0.0492610837438424,0.0444445799257664
"TeoOnFire",2802.30627218,106,46,5.28970547247,5.37688340972,0.72042026535,54,54,151,155,0.255244817654861,0.241832085402291,-0.0650349809367179,0.102638036246321
"TerminaY",1084.23912716,23,14,5.58994352662,5.62960360993,0.574726195551,93,93,158,160,-0.0171584026255631,-0.0584011045631158,-0.0259740403741836,-0.0293050138878788
"Terra_Chan",2923.57836972,140,54,5.5327975977,5.73327406473,0.794124971507,41,42,133,138,0.0501529896243838,0.00860483473253027,0.0305064120234356,0.101779599845713
"Terrificy",1944.99161546,83,29,5.3824684264,5.50226320434,0.74417370328,35,35,123,134,0.0420168067226891,-0.0117845284842488,-0.0252100840336134,0.0252525610376761
"Terrryy",1977.65025717,91,33,5.71219851551,5.91069909285,0.676201435794,19,19,42,44,-0.0176473641438894,-0.194680915397596,0.0647070018609277,0.292021373096394
"TerryK92",2606.92291259,83,45,5.18135481038,5.15581107156,0.688843963174,23,25,184,194,-0.277228266304359,-0.300990689130446,0.0475248456521757,0.142574536956527
"Tervehdys",3658.01480889,152,63,5.01163228012,5.17242193747,0.937134944944,31,33,255,276,0.0516684906444222,0.12161275561331,0.0516684906444222,-0.24322551122662
"Tetrahexahedron",2065.52390955,67,32,5.36488071455,5.43668135285,0.762233523269,10,10,73,79,0.134839972492648,0.134839972492648,-0.134839972492648,0.224733287487747
"Tezcatlipoca",4650.62923047,195,81,5.48338727258,5.64242197906,0.78063564407,17,17,344,357,0.0441176470588235,0.317345333985201,0.0294117647058824,0.154982604969517
"Tffq",1413.22631021,58,23,5.8632379088,6.07776821657,0.667275785267,87,87,101,116,0.00857105892515216,0.07285051524803,0.171130456037519,0.20696457168552
"TFP10",1981.26761182,81,32,5.23761522329,5.26016205539,0.682372114442,70,70,155,165,0.0757763975155279,0.153878270670978,-0.0252587991718426,-0.0750726873084825
"_thalis_",1862.42703681,80,36,5.53131582517,5.59838756452,0.68232571599,25,25,93,96,0.357262601362385,0.312136627605193,-0.0701169591458887,0.0245500718341163
"Thaniii",1900.30349926,60,32,5.27593488672,5.37951762651,0.906532934059,13,13,120,138,0.245166392693942,0.352948715290801,0.461538461538462,0.467571900119518
"ThatDudeTrevor",3068.17103183,157,69,4.87803075307,4.93105933741,0.841444492342,34,36,118,142,-0.0623885918003565,-0.0607687617326519,-0.0267379679144385,0
"ThatHospitalBed",1022.97474584,39,19,5.8220582868,5.85794507808,0.464763781273,137,137,184,201,0.0606843128109214,0.0335115443849772,0.050405756163423,0.0664058584054414
"That_Instant",3019.71326819,138,65,5.48825999317,5.53323194769,0.550421756584,46,46,171,183,0.107558593998535,0.08949287769836,-0.15794640379965,0.0422878433080162
"Thatsnormal",1338.15978376,64,23,5.50506576607,5.72210991371,0.823149721115,17,17,52,60,-0.0882352941176471,-0.258304341615861,0.191176470588235,0.199263349246521
"The23rdhour",1170.64193101,57,22,5.93500043533,6.02246961277,0.389641795792,11,11,119,122,0.127272727272727,0.0926084733220795,0.0909090909090909,0.0926084733220795
"The60thParallel",1730.55431911,83,37,5.13260598819,5.12102604889,0.684420544271,25,25,180,191,-0.0933333333333333,0.0738271660735427,0.00666666666666667,-0.0402693633128415
"TheABBD",3641.54768171,167,71,5.63870238777,5.85423496962,0.738407539297,30,30,150,177,-0.0828539098642126,-0.140553368497831,0.174913809713338,0.191244747300328
"TheAerolith",922.755957136,47,16,5.71269260042,5.85423496962,0.619709046939,27,27,73,80,-0.431428571428571,-0.28366878625532,-0.102710518202619,0.0572251336249561
"Theanimal22",1109.85811946,37,16,5.52623917905,5.75466249381,0.815790131507,16,16,22,43,-0.0753144667880151,-0.00836827408755723,-0.133333333333333,-0.2
"TheAwesomeFake",1532.89620186,71,27,5.52263897652,5.56732616432,0.681730827549,33,33,71,74,0.196969696969697,0.120348285952426,-0.113636363636364,-0.0897836419010159
"TheBarnacle86",1033.1895107,50,22,5.6382280216,5.81769557228,0.688904528437,20,20,99,103,0.252631578947368,0.294736842105263,-0.221052631578947,-0.0105263157894737
"The_Baroness",3394.02442089,131,69,5.40555524329,5.4561290806,0.730029068181,70,72,190,211,0.0701829421196577,0.0456282832573996,-0.0614492584486666,-0.0226001570018829
"TheBigCoaie",954.723438021,26,16,4.53763392837,4.6164335003,0.860681995418,16,17,55,64,0.343099237589846,0.184873949579832,-0.283333333333333,-0.125524111313358
"TheBlueCheek",765.711521351,45,17,5.83861075881,5.94373088979,0.52115922894,22,23,97,104,-0.183010444965601,-0.174295661872001,0.0435739154680002,0.0871478309360004
"The_boognish",2072.69334149,83,35,5.69496442691,5.82291803748,0.620229571397,73,75,171,192,0.0163903209561426,0.0268514263820589,0.0601905154985808,0.0356536701994477
"TheBronxxx",2572.46791286,103,51,5.55606765506,5.66167497156,0.62938015683,26,26,161,168,-0.206153846153846,-0.117832997859748,-0.04,0.0372104203767625
"TheCalvinCycle",1881.36936838,70,34,5.2448145509,5.29261702254,0.666402406767,26,26,66,73,-0.0123266710272273,0.00931717457076746,0.018490006540841,0.108700369992287
"TheCatsLeotards",3361.11094621,138,65,5.30139746975,5.46384314264,0.758720081048,53,55,175,188,0.150272242204225,0.20539101960463,0.138656996429985,0.106337194547078
"The_Chairman",848.613341767,42,15,5.82750253227,5.93569917956,0.543753310415,38,38,25,31,0.120910384068279,0.0886358486388897,0.00711237553342816,-0.0314514301621867
"The_Chauffeur",2647.10436701,111,46,4.87545580781,4.94832981586,0.722157977724,24,25,64,76,-0.0326679303888282,-0.0293057988175905,0.0689656308208596,0
"TheClash57",1029.88853659,50,17,5.3817978813,5.53827083931,0.799641003023,27,27,79,89,0.111428571428571,0.0572246651405691,-0.045649119201164,-0.0371430087472839
"TheCrashTest",1751.14364792,58,28,5.68997543801,5.80762431308,0.573185427713,21,21,85,92,0.0143198498523882,0.0146020415081142,0.15751834837627,-0.141153067911771
"TheCrazyViolet",646.186488252,29,11,5.82516529532,5.90643327572,0.49373902593,18,18,87,90,-0.020141487362769,0.0353173932465108,-0.020141487362769,-0.00706347864930215
"The_Dankness",1640.71451904,56,27,5.83311698539,5.92907288511,0.510831402771,29,32,34,57,0.103704019826788,0.177778319703066,0.0148148599752555,-0.0395062932673479
"TheDarkKnight",2712.90819313,114,54,5.50339387453,5.61460607684,0.671427970907,62,63,148,162,0.074603185045658,0.140016506591931,0.229100561168581,0.267304239857323
"TheDazed",1193.88302091,46,17,5.92062866132,6.17400116502,0.610748694253,10,11,42,51,0.0666666666666667,0.111111111111111,-0.333333333333333,-0.2
"The_Deerhaunter",2115.50092093,75,31,5.15787314029,5.15579438619,0.689730662934,13,13,115,119,0.0129034943523127,-0.167745426580065,-0.219359403989316,-0.296780370103193
"TheEccho",3804.87332287,202,78,4.85681325592,4.89961807622,0.82265244597,30,32,132,152,0,0.0231217735635455,-0.179516804705794,-0.175725479082946
"TheFatalBeliver",1720.43448493,74,24,4.76662652824,4.67983655892,0.923871363092,22,23,81,97,0.367965367965368,0.208243440045184,0.0995670995670996,0.0867681000188266
"TheFireeFly",1184.76265962,66,20,5.74061094009,5.87041100662,0.641145636039,14,14,91,96,-0.120879120879121,-0.176798278435146,-0.274725274725275,-0.0662993544131796
"TheFlash33",596.655738241,20,11,6.05400198716,6.10877912047,0.416116084386,45,45,70,75,0.0314243279726717,0.0469873339574419,0.401212784925499,0.279031662762062
"The_Germ",3865.1821726,169,86,5.52453832228,5.5947916439,0.565037852717,35,35,176,187,-0.0605551097264313,-0.146961346472976,0.00672834552515904,0.042230271974993
"TheGordy",3775.37452593,157,70,4.71628401981,4.80728417496,0.972112490194,87,88,130,176,0.0865024382023923,0.0674647139898491,0.11993048455879,0.0486303376268587
"The_Gravedancer",1917.55477647,72,30,5.61948923176,5.64460205037,0.635693917109,62,63,165,175,0.095263327186756,0.0785358877048073,0.120666881103224,0.170868620546946
"TheGreatCull",999.51763658,29,16,6.00015975114,6.07604009823,0.38289245181,28,28,94,98,0.268262421206164,0.165338624253966,0.172644132459412,0.192006144294928
"TheHeadache",2650.52546464,118,61,5.24918643003,5.48428692752,0.884732349119,88,88,214,218,0.0199213692000897,0.0194532501694971,0.0256343405221595,0.0110179354574463
"TheHudge",2522.29007231,103,39,5.62181491155,5.80670560422,0.769882768783,11,11,85,97,0.0181818181818182,-0.0545454545454545,-0.0181818181818182,-0.0909090909090909
